Strain,Stress (MPa)
0.283403467,8.284946796
0.2834368,8.285354316
0.283470133,8.285488361
0.283503467,8.285404795
0.2835368,8.28575841
0.283570133,8.286034705
0.283603467,8.285036331
0.2836368,8.285510337
0.283670133,8.2863938
0.283703467,8.287363277
0.2837368,8.288003333
0.283770133,8.28779246
0.283803467,8.287559359
0.2838368,8.287491946
0.283870133,8.288894164
0.283903467,8.28813142
0.2839368,8.288477035
0.283970133,8.288664275
0.284003467,8.288766585
0.2840368,8.289331116
0.284070133,8.289591651
0.284103467,8.290090093
0.2841368,8.291559351
0.284170133,8.291157336
0.284203467,8.29118149
0.2842368,8.291373146
0.284270133,8.290753578
0.284303467,8.291278495
0.2843368,8.291464467
0.284370133,8.292585966
0.284403467,8.293383913
0.2844368,8.292703236
0.284470133,8.293513132
0.284503467,8.294150059
0.2845368,8.293417282
0.284570133,8.294703014
0.284603467,8.294740751
0.2846368,8.295366062
0.284670133,8.294712807
0.284703467,8.294972172
0.2847368,8.295436945
0.284770133,8.295714246
0.284803467,8.295638478
0.2848368,8.296005313
0.284870133,8.29608634
0.284903467,8.296919893
0.2849368,8.297088818
0.284970133,8.29678315
0.285003467,8.29786106
0.2850368,8.298466459
0.285070133,8.298638186
0.285103467,8.298037247
0.2851368,8.298675806
0.285170133,8.298697402
0.285203467,8.299432939
0.2852368,8.299516994
0.285270133,8.299960651
0.285303467,8.300119934
0.2853368,8.300657768
0.285370133,8.300861594
0.285403467,8.301597115
0.2854368,8.301664137
0.285470133,8.301447796
0.285503467,8.300622144
0.2855368,8.301712215
0.285570133,8.30269753
0.285603467,8.302268547
0.2856368,8.302387598
0.285670133,8.30194925
0.285703467,8.302907232
0.2857368,8.303459216
0.285770133,8.303455308
0.285803467,8.304403762
0.2858368,8.303642028
0.285870133,8.303799799
0.285903467,8.304524949
0.2859368,8.304206151
0.285970133,8.305492379
0.286003467,8.305541479
0.2860368,8.305253383
0.286070133,8.306744292
0.286103467,8.306258364
0.2861368,8.307507342
0.286170133,8.307442564
0.286203467,8.308130745
0.2862368,8.308263409
0.286270133,8.308273264
0.286303467,8.30825358
0.2863368,8.307777833
0.286370133,8.308107994
0.286403467,8.308303344
0.2864368,8.308723297
0.286470133,8.309512301
0.286503467,8.309133251
0.2865368,8.309554717
0.286570133,8.309427883
0.286603467,8.30931895
0.2866368,8.310240352
0.286670133,8.31079369
0.286703467,8.311010209
0.2867368,8.310786595
0.286770133,8.310922607
0.286803467,8.311877327
0.2868368,8.312069294
0.286870133,8.311836495
0.286903467,8.312360736
0.2869368,8.313093598
0.286970133,8.313782784
0.287003467,8.313529174
0.2870368,8.313649038
0.287070133,8.313728795
0.287103467,8.313696898
0.2871368,8.314885323
0.287170133,8.31516696
0.287203467,8.316114777
0.2872368,8.314999373
0.287270133,8.315409664
0.287303467,8.316368235
0.2873368,8.316303651
0.287370133,8.316301745
0.287403467,8.316603619
0.2874368,8.315913451
0.287470133,8.316896359
0.287503467,8.31670567
0.2875368,8.317297209
0.287570133,8.317931683
0.287603467,8.318192446
0.2876368,8.318980355
0.287670133,8.318447705
0.287703467,8.318831421
0.2877368,8.319500673
0.287770133,8.319111869
0.287803467,8.319660249
0.2878368,8.319582829
0.287870133,8.319753247
0.287903467,8.320163905
0.2879368,8.320486432
0.287970133,8.321314687
0.288003467,8.321422623
0.2880368,8.321560393
0.288070133,8.321434046
0.288103467,8.320956204
0.2881368,8.321832388
0.288170133,8.321798883
0.288203467,8.32190083
0.2882368,8.322626512
0.288270133,8.322809104
0.288303467,8.32306342
0.2883368,8.323435807
0.288370133,8.324410978
0.288403467,8.324222182
0.2884368,8.323674277
0.288470133,8.32359992
0.288503467,8.324269849
0.2885368,8.325788535
0.288570133,8.325135702
0.288603467,8.325363556
0.2886368,8.325247433
0.288670133,8.326104818
0.288703467,8.327027804
0.2887368,8.326709951
0.288770133,8.326684241
0.288803467,8.326691278
0.2888368,8.32598948
0.288870133,8.327004408
0.288903467,8.327412074
0.2889368,8.327752943
0.288970133,8.328282677
0.289003467,8.328935863
0.2890368,8.329878246
0.289070133,8.329036859
0.289103467,8.329166781
0.2891368,8.329313
0.289170133,8.329328306
0.289203467,8.329950715
0.2892368,8.330363763
0.289270133,8.330587528
0.289303467,8.330610199
0.2893368,8.331089868
0.289370133,8.331378229
0.289403467,8.331922071
0.2894368,8.331628729
0.289470133,8.331755975
0.289503467,8.332292839
0.2895368,8.332227323
0.289570133,8.333052893
0.289603467,8.332933092
0.2896368,8.332905494
0.289670133,8.333662636
0.289703467,8.333543529
0.2897368,8.333918065
0.289770133,8.333861099
0.289803467,8.335304851
0.2898368,8.335632251
0.289870133,8.335780561
0.289903467,8.33543286
0.2899368,8.334820954
0.289970133,8.335722727
0.290003467,8.336884577
0.2900368,8.336435083
0.290070133,8.337330897
0.290103467,8.337148787
0.2901368,8.337053703
0.290170133,8.336922925
0.290203467,8.337386299
0.2902368,8.338029626
0.290270133,8.33830172
0.290303467,8.337931652
0.2903368,8.337581072
0.290370133,8.338440862
0.290403467,8.339362716
0.2904368,8.340190921
0.290470133,8.338931112
0.290503467,8.338221311
0.2905368,8.339327793
0.290570133,8.339042549
0.290603467,8.340488747
0.2906368,8.340799653
0.290670133,8.340443453
0.290703467,8.340821997
0.2907368,8.341111952
0.290770133,8.341141679
0.290803467,8.341933126
0.2908368,8.341788452
0.290870133,8.342926209
0.290903467,8.342951166
0.2909368,8.343058612
0.290970133,8.343001495
0.291003467,8.343072125
0.2910368,8.343458444
0.291070133,8.343961045
0.291103467,8.34430244
0.2911368,8.344722066
0.291170133,8.344494008
0.291203467,8.345270051
0.2912368,8.345925422
0.291270133,8.345744403
0.291303467,8.34594221
0.2913368,8.346353064
0.291370133,8.346638589
0.291403467,8.346783212
0.2914368,8.346313622
0.291470133,8.346641586
0.291503467,8.347268183
0.2915368,8.347636802
0.291570133,8.347804444
0.291603467,8.347434152
0.2916368,8.347892526
0.291670133,8.347914829
0.291703467,8.34740673
0.2917368,8.348045981
0.291770133,8.349310794
0.291803467,8.349429233
0.2918368,8.349187217
0.291870133,8.349987469
0.291903467,8.349662626
0.2919368,8.350098986
0.291970133,8.350138491
0.292003467,8.351052003
0.2920368,8.351469653
0.292070133,8.351783168
0.292103467,8.351535956
0.2921368,8.35250917
0.292170133,8.351989272
0.292203467,8.352730358
0.2922368,8.353261969
0.292270133,8.353459204
0.292303467,8.353561309
0.2923368,8.353738822
0.292370133,8.353807769
0.292403467,8.353348651
0.2924368,8.353202707
0.292470133,8.354014161
0.292503467,8.353944271
0.2925368,8.35483163
0.292570133,8.355814988
0.292603467,8.35544354
0.2926368,8.35589184
0.292670133,8.355568206
0.292703467,8.355529168
0.2927368,8.355826367
0.292770133,8.35646492
0.292803467,8.357935027
0.2928368,8.357811143
0.292870133,8.358167423
0.292903467,8.357894023
0.2929368,8.357492105
0.292970133,8.358505526
0.293003467,8.358180472
0.2930368,8.358213338
0.293070133,8.35863964
0.293103467,8.358777963
0.2931368,8.359608777
0.293170133,8.35976916
0.293203467,8.360668287
0.2932368,8.360559588
0.293270133,8.359791112
0.293303467,8.359734413
0.2933368,8.360486824
0.293370133,8.360929675
0.293403467,8.361233467
0.2934368,8.361248587
0.293470133,8.362326238
0.293503467,8.36259797
0.2935368,8.362587047
0.293570133,8.362514129
0.293603467,8.362882919
0.2936368,8.362956822
0.293670133,8.362727973
0.293703467,8.362785677
0.2937368,8.363682241
0.293770133,8.364465165
0.293803467,8.365279739
0.2938368,8.365181566
0.293870133,8.365492976
0.293903467,8.364942342
0.2939368,8.365511544
0.293970133,8.366515976
0.294003467,8.366873313
0.2940368,8.366403952
0.294070133,8.366654824
0.294103467,8.366556089
0.2941368,8.368011433
0.294170133,8.36828451
0.294203467,8.368391558
0.2942368,8.368101694
0.294270133,8.368069922
0.294303467,8.368073254
0.2943368,8.368342568
0.294370133,8.368858273
0.294403467,8.368662336
0.2944368,8.368997625
0.294470133,8.369035262
0.294503467,8.369296266
0.2945368,8.370948697
0.294570133,8.370858548
0.294603467,8.370661516
0.2946368,8.371145331
0.294670133,8.371015151
0.294703467,8.371905241
0.2947368,8.371640925
0.294770133,8.371750907
0.294803467,8.372741199
0.2948368,8.372318683
0.294870133,8.371952519
0.294903467,8.372256349
0.2949368,8.37270614
0.294970133,8.373621513
0.295003467,8.373467338
0.2950368,8.373481218
0.295070133,8.374441518
0.295103467,8.37503
0.2951368,8.374645799
0.295170133,8.374051018
0.295203467,8.374496326
0.2952368,8.375545414
0.295270133,8.376234725
0.295303467,8.376289901
0.2953368,8.376167855
0.295370133,8.376151029
0.295403467,8.376214871
0.2954368,8.376710381
0.295470133,8.377334187
0.295503467,8.377320155
0.2955368,8.377678021
0.295570133,8.377645385
0.295603467,8.378566463
0.2956368,8.378985562
0.295670133,8.378781599
0.295703467,8.378528073
0.2957368,8.378779533
0.295770133,8.379402517
0.295803467,8.379985435
0.2958368,8.379194437
0.295870133,8.380150029
0.295903467,8.379517356
0.2959368,8.381050994
0.295970133,8.381233983
0.296003467,8.381334759
0.2960368,8.382024692
0.296070133,8.38220351
0.296103467,8.38233935
0.2961368,8.382790532
0.296170133,8.381881
0.296203467,8.38235375
0.2962368,8.382308382
0.296270133,8.382081135
0.296303467,8.383387938
0.2963368,8.382713251
0.296370133,8.383632015
0.296403467,8.383665373
0.2964368,8.384107303
0.296470133,8.385044229
0.296503467,8.385048472
0.2965368,8.385587207
0.296570133,8.385665736
0.296603467,8.385818942
0.2966368,8.38643626
0.296670133,8.386725723
0.296703467,8.386788424
0.2967368,8.386710777
0.296770133,8.386659359
0.296803467,8.387305006
0.2968368,8.386976484
0.296870133,8.387098058
0.296903467,8.38764522
0.2969368,8.388268099
0.296970133,8.387977756
0.297003467,8.387905889
0.2970368,8.388278649
0.297070133,8.388892749
0.297103467,8.39051787
0.2971368,8.39040969
0.297170133,8.390007725
0.297203467,8.39044546
0.2972368,8.390412946
0.297270133,8.390829374
0.297303467,8.391185053
0.2973368,8.391111687
0.297370133,8.390877332
0.297403467,8.390700718
0.2974368,8.392291851
0.297470133,8.392166129
0.297503467,8.392188871
0.2975368,8.39232909
0.297570133,8.392720029
0.297603467,8.39352615
0.2976368,8.392832754
0.297670133,8.3935336
0.297703467,8.394711161
0.2977368,8.394384257
0.297770133,8.394699461
0.297803467,8.39422244
0.2978368,8.394577472
0.297870133,8.395908129
0.297903467,8.39565684
0.2979368,8.395406371
0.297970133,8.395406897
0.298003467,8.395761744
0.2980368,8.396016633
0.298070133,8.396410226
0.298103467,8.396845464
0.2981368,8.397294112
0.298170133,8.397049291
0.298203467,8.397697526
0.2982368,8.397381678
0.298270133,8.397663127
0.298303467,8.398969093
0.2983368,8.398968259
0.298370133,8.399441643
0.298403467,8.399560606
0.2984368,8.399849893
0.298470133,8.399223044
0.298503467,8.399591318
0.2985368,8.400171093
0.298570133,8.400007631
0.298603467,8.400505154
0.2986368,8.400983261
0.298670133,8.400969946
0.298703467,8.401849299
0.2987368,8.40121564
0.298770133,8.401139111
0.298803467,8.40180708
0.2988368,8.402227174
0.298870133,8.402377759
0.298903467,8.402464837
0.2989368,8.40349339
0.298970133,8.403651913
0.299003467,8.403862696
0.2990368,8.40380636
0.299070133,8.404195239
0.299103467,8.404932595
0.2991368,8.404227185
0.299170133,8.405090801
0.299203467,8.40561203
0.2992368,8.405420588
0.299270133,8.405896874
0.299303467,8.406025845
0.2993368,8.406105862
0.299370133,8.406505955
0.299403467,8.406328861
0.2994368,8.407796921
0.299470133,8.407042797
0.299503467,8.407282419
0.2995368,8.407446549
0.299570133,8.407537954
0.299603467,8.408489297
0.2996368,8.409067851
0.299670133,8.408340067
0.299703467,8.408907889
0.2997368,8.408812665
0.299770133,8.409574217
0.299803467,8.409327706
0.2998368,8.409706747
0.299870133,8.410102529
0.299903467,8.410135485
0.2999368,8.410649001
0.299970133,8.410661042
0.300003467,8.411133798
0.3000368,8.411465822
0.300070133,8.411667488
0.300103467,8.412236861
0.3001368,8.411595599
0.300170133,8.411503301
0.300203467,8.411767372
0.3002368,8.412824775
0.300270133,8.412681235
0.300303467,8.412935404
0.3003368,8.413222168
0.300370133,8.413924608
0.300403467,8.41400332
0.3004368,8.414436507
0.300470133,8.415349934
0.300503467,8.415432365
0.3005368,8.415310475
0.300570133,8.415104782
0.300603467,8.41544963
0.3006368,8.416020289
0.300670133,8.416276129
0.300703467,8.41650422
0.3007368,8.416179018
0.300770133,8.416633804
0.300803467,8.417665426
0.3008368,8.418430908
0.300870133,8.417971843
0.300903467,8.417420454
0.3009368,8.417510029
0.300970133,8.41805071
0.301003467,8.418163892
0.3010368,8.418978535
0.301070133,8.418373928
0.301103467,8.419620472
0.3011368,8.419952013
0.301170133,8.420071709
0.301203467,8.420469572
0.3012368,8.42047146
0.301270133,8.420140505
0.301303467,8.420575944
0.3013368,8.420720894
0.301370133,8.421235109
0.301403467,8.420925249
0.3014368,8.421798537
0.301470133,8.421810602
0.301503467,8.421554197
0.3015368,8.422393765
0.301570133,8.422115067
0.301603467,8.422100525
0.3016368,8.423365448
0.301670133,8.423840065
0.301703467,8.424259438
0.3017368,8.424318473
0.301770133,8.424204374
0.301803467,8.424504954
0.3018368,8.424453967
0.301870133,8.42441596
0.301903467,8.424583411
0.3019368,8.424991304
0.301970133,8.425234873
0.302003467,8.425831564
0.3020368,8.426821012
0.302070133,8.426730468
0.302103467,8.426816821
0.3021368,8.427408612
0.302170133,8.427202745
0.302203467,8.427029835
0.3022368,8.427388791
0.302270133,8.427814603
0.302303467,8.428300682
0.3023368,8.428262803
0.302370133,8.428850564
0.302403467,8.428377344
0.3024368,8.429009678
0.302470133,8.428591709
0.302503467,8.429180417
0.3025368,8.428930128
0.302570133,8.429038823
0.302603467,8.429584526
0.3026368,8.429977472
0.302670133,8.431127587
0.302703467,8.431478841
0.3027368,8.431378883
0.302770133,8.430792344
0.302803467,8.431641322
0.3028368,8.432085835
0.302870133,8.43265662
0.302903467,8.432739813
0.3029368,8.432742065
0.302970133,8.432403211
0.303003467,8.433001299
0.3030368,8.432943559
0.303070133,8.43254767
0.303103467,8.433122925
0.3031368,8.433540827
0.303170133,8.434039485
0.303203467,8.434589789
0.3032368,8.434378823
0.303270133,8.434014479
0.303303467,8.434801434
0.3033368,8.434566543
0.303370133,8.435688082
0.303403467,8.436085032
0.3034368,8.436742468
0.303470133,8.436995555
0.303503467,8.437027638
0.3035368,8.437251887
0.303570133,8.437202964
0.303603467,8.437323596
0.3036368,8.438071899
0.303670133,8.437200909
0.303703467,8.438578451
0.3037368,8.438823242
0.303770133,8.437962982
0.303803467,8.438127061
0.3038368,8.43817354
0.303870133,8.439536051
0.303903467,8.439778507
0.3039368,8.440287664
0.303970133,8.440714516
0.304003467,8.44028534
0.3040368,8.440610004
0.304070133,8.440383111
0.304103467,8.44034911
0.3041368,8.440644545
0.304170133,8.440798067
0.304203467,8.442223896
0.3042368,8.442186496
0.304270133,8.442240429
0.304303467,8.442868355
0.3043368,8.442314962
0.304370133,8.444121402
0.304403467,8.443684763
0.3044368,8.443995756
0.304470133,8.444150579
0.304503467,8.443645731
0.3045368,8.443278531
0.304570133,8.444077937
0.304603467,8.444629026
0.3046368,8.444951782
0.304670133,8.445639831
0.304703467,8.446206729
0.3047368,8.446141295
0.304770133,8.44619435
0.304803467,8.446262545
0.3048368,8.445655694
0.304870133,8.445964045
0.304903467,8.446066382
0.3049368,8.446957768
0.304970133,8.447196916
0.305003467,8.447898768
0.3050368,8.448075588
0.305070133,8.448249525
0.305103467,8.448415759
0.3051368,8.449281054
0.305170133,8.449348315
0.305203467,8.449505025
0.3052368,8.449411262
0.305270133,8.45000507
0.305303467,8.449967696
0.3053368,8.449045049
0.305370133,8.449430969
0.305403467,8.450089007
0.3054368,8.450868474
0.305470133,8.450430828
0.305503467,8.450155814
0.3055368,8.449950181
0.305570133,8.450723325
0.305603467,8.452035613
0.3056368,8.4515438
0.305670133,8.451934029
0.305703467,8.45318503
0.3057368,8.453528613
0.305770133,8.453446104
0.305803467,8.453503542
0.3058368,8.453197675
0.305870133,8.454287513
0.305903467,8.453835092
0.3059368,8.453092885
0.305970133,8.453179336
0.306003467,8.453848887
0.3060368,8.454491771
0.306070133,8.455191975
0.306103467,8.454898151
0.3061368,8.456564448
0.306170133,8.456127194
0.306203467,8.455882255
0.3062368,8.455360602
0.306270133,8.456167179
0.306303467,8.457073227
0.3063368,8.456824023
0.306370133,8.458068732
0.306403467,8.458236151
0.3064368,8.457653597
0.306470133,8.457457969
0.306503467,8.457725346
0.3065368,8.458434094
0.306570133,8.45823213
0.306603467,8.458386088
0.3066368,8.459299783
0.306670133,8.458382176
0.306703467,8.459570723
0.3067368,8.460040008
0.306770133,8.459632265
0.306803467,8.460789337
0.3068368,8.459980291
0.306870133,8.460068139
0.306903467,8.459265769
0.3069368,8.459675423
0.306970133,8.460400088
0.307003467,8.461907856
0.3070368,8.462631173
0.307070133,8.463123535
0.307103467,8.462346965
0.3071368,8.461792792
0.307170133,8.462328186
0.307203467,8.46293302
0.3072368,8.462513598
0.307270133,8.462890242
0.307303467,8.46301586
0.3073368,8.462775173
0.307370133,8.463787536
0.307403467,8.464424285
0.3074368,8.464850163
0.307470133,8.465511737
0.307503467,8.46501344
0.3075368,8.465456514
0.307570133,8.465284227
0.307603467,8.465297318
0.3076368,8.465304904
0.307670133,8.465312576
0.307703467,8.466709414
0.3077368,8.466957086
0.307770133,8.466514856
0.307803467,8.467213943
0.3078368,8.466992096
0.307870133,8.467806488
0.307903467,8.467849372
0.3079368,8.467455136
0.307970133,8.46762107
0.308003467,8.46796862
0.3080368,8.468289503
0.308070133,8.467990473
0.308103467,8.468472836
0.3081368,8.469606994
0.308170133,8.469331363
0.308203467,8.469575158
0.3082368,8.469620366
0.308270133,8.470774514
0.308303467,8.470799089
0.3083368,8.470866907
0.308370133,8.470665106
0.308403467,8.470377268
0.3084368,8.470760043
0.308470133,8.471542217
0.308503467,8.472060963
0.3085368,8.472398626
0.308570133,8.472352522
0.308603467,8.472275248
0.3086368,8.471858259
0.308670133,8.472361969
0.308703467,8.472603452
0.3087368,8.472639212
0.308770133,8.473516545
0.308803467,8.474154946
0.3088368,8.473835743
0.308870133,8.474303389
0.308903467,8.4741485
0.3089368,8.474691964
0.308970133,8.474620085
0.309003467,8.474614664
0.3090368,8.475483693
0.309070133,8.475536672
0.309103467,8.475739267
0.3091368,8.476062615
0.309170133,8.475021265
0.309203467,8.47557886
0.3092368,8.475270173
0.309270133,8.476175144
0.309303467,8.477752208
0.3093368,8.477488648
0.309370133,8.478007629
0.309403467,8.478057423
0.3094368,8.478545956
0.309470133,8.477755364
0.309503467,8.477316768
0.3095368,8.477907623
0.309570133,8.477596001
0.309603467,8.478372419
0.3096368,8.47908455
0.309670133,8.47901494
0.309703467,8.479714177
0.3097368,8.479644991
0.309770133,8.479813138
0.309803467,8.480617269
0.3098368,8.48090929
0.309870133,8.48135388
0.309903467,8.480488798
0.3099368,8.481027027
0.309970133,8.482058525
0.310003467,8.48247099
0.3100368,8.48263662
0.310070133,8.482480695
0.310103467,8.482469023
0.3101368,8.482533064
0.310170133,8.48282627
0.310203467,8.484238935
0.3102368,8.483984321
0.310270133,8.484009443
0.310303467,8.484183767
0.3103368,8.483966371
0.310370133,8.484426715
0.310403467,8.484321915
0.3104368,8.485040715
0.310470133,8.485875795
0.310503467,8.485875967
0.3105368,8.485347684
0.310570133,8.485512366
0.310603467,8.485873558
0.3106368,8.486876534
0.310670133,8.486232889
0.310703467,8.486491828
0.3107368,8.486280288
0.310770133,8.486863233
0.310803467,8.487396876
0.3108368,8.487849383
0.310870133,8.488458904
0.310903467,8.488884669
0.3109368,8.489016435
0.310970133,8.488515337
0.311003467,8.488541695
0.3110368,8.489072092
0.311070133,8.489143361
0.311103467,8.488704749
0.3111368,8.489405422
0.311170133,8.489592129
0.311203467,8.490433493
0.3112368,8.490575695
0.311270133,8.490399902
0.311303467,8.491399993
0.3113368,8.49123828
0.311370133,8.492279941
0.311403467,8.491821252
0.3114368,8.492410664
0.311470133,8.492483156
0.311503467,8.492044656
0.3115368,8.492898089
0.311570133,8.493502013
0.311603467,8.493342118
0.3116368,8.494106691
0.311670133,8.493052209
0.311703467,8.493357559
0.3117368,8.493436506
0.311770133,8.493823902
0.311803467,8.494720919
0.3118368,8.494538397
0.311870133,8.494574888
0.311903467,8.494139356
0.3119368,8.494480703
0.311970133,8.495825311
0.312003467,8.495645226
0.3120368,8.496395731
0.312070133,8.496099081
0.312103467,8.49578335
0.3121368,8.496397368
0.312170133,8.495867687
0.312203467,8.496702261
0.3122368,8.495945332
0.312270133,8.496635205
0.312303467,8.497641154
0.3123368,8.49800644
0.312370133,8.498968998
0.312403467,8.498539532
0.3124368,8.498463556
0.312470133,8.49854829
0.312503467,8.498626301
0.3125368,8.498948728
0.312570133,8.498940547
0.312603467,8.499889187
0.3126368,8.500019358
0.312670133,8.49952401
0.312703467,8.49952289
0.3127368,8.499251471
0.312770133,8.500366575
0.312803467,8.500216126
0.3128368,8.500619785
0.312870133,8.50170617
0.312903467,8.501200351
0.3129368,8.500965405
0.312970133,8.501658369
0.313003467,8.501907937
0.3130368,8.502661035
0.313070133,8.5017642
0.313103467,8.502609889
0.3131368,8.503089829
0.313170133,8.502493174
0.313203467,8.503120451
0.3132368,8.502566724
0.313270133,8.503755785
0.313303467,8.50414108
0.3133368,8.503926025
0.313370133,8.504892476
0.313403467,8.504590224
0.3134368,8.504465747
0.313470133,8.504684298
0.313503467,8.504821084
0.3135368,8.505351008
0.313570133,8.505773738
0.313603467,8.506098244
0.3136368,8.506386367
0.313670133,8.506009946
0.313703467,8.507030036
0.3137368,8.506041589
0.313770133,8.506888746
0.313803467,8.507639849
0.3138368,8.50746319
0.313870133,8.507302788
0.313903467,8.506993659
0.3139368,8.507144961
0.313970133,8.507880592
0.314003467,8.508463143
0.3140368,8.5092887
0.314070133,8.508893998
0.314103467,8.508877783
0.3141368,8.508487464
0.314170133,8.509484871
0.314203467,8.509640698
0.3142368,8.509359238
0.314270133,8.510269819
0.314303467,8.51035848
0.3143368,8.510368328
0.314370133,8.511579473
0.314403467,8.511151588
0.3144368,8.51163684
0.314470133,8.511498483
0.314503467,8.511351689
0.3145368,8.512649948
0.314570133,8.511935125
0.314603467,8.51233459
0.3146368,8.511827489
0.314670133,8.511904644
0.314703467,8.513169937
0.3147368,8.51215638
0.314770133,8.512719086
0.314803467,8.512865094
0.3148368,8.513182526
0.314870133,8.51404629
0.314903467,8.513651283
0.3149368,8.514343245
0.314970133,8.514327867
0.315003467,8.513941023
0.3150368,8.514554243
0.315070133,8.513991225
0.315103467,8.515707605
0.3151368,8.516349507
0.315170133,8.516117139
0.315203467,8.517488297
0.3152368,8.517260618
0.315270133,8.517362749
0.315303467,8.516812691
0.3153368,8.516659859
0.315370133,8.517529728
0.315403467,8.517364445
0.3154368,8.518122811
0.315470133,8.518333406
0.315503467,8.517993578
0.3155368,8.519132604
0.315570133,8.518748855
0.315603467,8.519243724
0.3156368,8.519648092
0.315670133,8.519173764
0.315703467,8.519434639
0.3157368,8.519482323
0.315770133,8.520228411
0.315803467,8.520604159
0.3158368,8.52044001
0.315870133,8.5209917
0.315903467,8.521025741
0.3159368,8.522311261
0.315970133,8.521242282
0.316003467,8.521228558
0.3160368,8.522085461
0.316070133,8.522300746
0.316103467,8.522083555
0.3161368,8.52209845
0.316170133,8.522087185
0.316203467,8.523386883
0.3162368,8.523072406
0.316270133,8.523273634
0.316303467,8.523617887
0.3163368,8.524143248
0.316370133,8.524080253
0.316403467,8.5240174
0.3164368,8.524170554
0.316470133,8.524080261
0.316503467,8.524276264
0.3165368,8.524880433
0.316570133,8.525149212
0.316603467,8.525750705
0.3166368,8.525874074
0.316670133,8.526524756
0.316703467,8.52667944
0.3167368,8.526067978
0.316770133,8.526801775
0.316803467,8.52688392
0.3168368,8.526650364
0.316870133,8.527077177
0.316903467,8.526813879
0.3169368,8.527981509
0.316970133,8.528598482
0.317003467,8.52817811
0.3170368,8.528828433
0.317070133,8.528572346
0.317103467,8.529065382
0.3171368,8.529318477
0.317170133,8.529256526
0.317203467,8.53038252
0.3172368,8.529914083
0.317270133,8.529744389
0.317303467,8.529217459
0.3173368,8.529649357
0.317370133,8.530533056
0.317403467,8.530872716
0.3174368,8.530955741
0.317470133,8.531203963
0.317503467,8.530529801
0.3175368,8.532327265
0.317570133,8.531912643
0.317603467,8.53189826
0.3176368,8.531807962
0.317670133,8.532128713
0.317703467,8.532433148
0.3177368,8.532216609
0.317770133,8.532312944
0.317803467,8.5328803
0.3178368,8.533023452
0.317870133,8.533959535
0.317903467,8.533855108
0.3179368,8.534066052
0.317970133,8.534100243
0.318003467,8.534458762
0.3180368,8.534924858
0.318070133,8.53524673
0.318103467,8.535130926
0.3181368,8.535439294
0.318170133,8.53572825
0.318203467,8.536383669
0.3182368,8.535614026
0.318270133,8.536116862
0.318303467,8.536016089
0.3183368,8.536180796
0.318370133,8.536742397
0.318403467,8.537688463
0.3184368,8.53800895
0.318470133,8.538186294
0.318503467,8.538041144
0.3185368,8.538380192
0.318570133,8.537251699
0.318603467,8.537468501
0.3186368,8.537749168
0.318670133,8.538306831
0.318703467,8.539310113
0.3187368,8.539424853
0.318770133,8.539646805
0.318803467,8.539911606
0.3188368,8.540071755
0.318870133,8.540125304
0.318903467,8.540276444
0.3189368,8.541588469
0.318970133,8.541150686
0.319003467,8.541128692
0.3190368,8.541309645
0.319070133,8.540921074
0.319103467,8.541980705
0.3191368,8.542715783
0.319170133,8.541440644
0.319203467,8.54232592
0.3192368,8.542113184
0.319270133,8.543060449
0.319303467,8.543916968
0.3193368,8.543367305
0.319370133,8.543701803
0.319403467,8.544251382
0.3194368,8.543454355
0.319470133,8.543637824
0.319503467,8.543746747
0.3195368,8.545016464
0.319570133,8.544503388
0.319603467,8.544612761
0.3196368,8.544933627
0.319670133,8.544848021
0.319703467,8.545543542
0.3197368,8.5457959
0.319770133,8.546070164
0.319803467,8.546037272
0.3198368,8.545662292
0.319870133,8.54727075
0.319903467,8.546396103
0.3199368,8.546945155
0.319970133,8.547549187
0.320003467,8.546972457
0.3200368,8.547472171
0.320070133,8.54708528
0.320103467,8.547690356
0.3201368,8.54848043
0.320170133,8.54845811
0.320203467,8.548805431
0.3202368,8.548422817
0.320270133,8.548529886
0.320303467,8.549681351
0.3203368,8.548946498
0.320370133,8.549395355
0.320403467,8.549364658
0.3204368,8.55046641
0.320470133,8.55039531
0.320503467,8.549882639
0.3205368,8.551421199
0.320570133,8.550131471
0.320603467,8.551085813
0.3206368,8.550974762
0.320670133,8.551410941
0.320703467,8.551966216
0.3207368,8.55146339
0.320770133,8.551937565
0.320803467,8.552461069
0.3208368,8.552393856
0.320870133,8.553596702
0.320903467,8.552438666
0.3209368,8.553308781
0.320970133,8.55430867
0.321003467,8.553715258
0.3210368,8.55477042
0.321070133,8.553485524
0.321103467,8.553846353
0.3211368,8.554890399
0.321170133,8.555495528
0.321203467,8.556318404
0.3212368,8.554986418
0.321270133,8.554680776
0.321303467,8.555493741
0.3213368,8.555290849
0.321370133,8.556770699
0.321403467,8.555809276
0.3214368,8.556087827
0.321470133,8.557324852
0.321503467,8.557111838
0.3215368,8.558084674
0.321570133,8.557692472
0.321603467,8.557827681
0.3216368,8.558214044
0.321670133,8.55805163
0.321703467,8.558477819
0.3217368,8.558165392
0.321770133,8.558705248
0.321803467,8.559648708
0.3218368,8.559847442
0.321870133,8.559939103
0.321903467,8.559302454
0.3219368,8.559857542
0.321970133,8.560310241
0.322003467,8.560409009
0.3220368,8.560248401
0.322070133,8.559688045
0.322103467,8.561405262
0.3221368,8.561778118
0.322170133,8.561748075
0.322203467,8.561069182
